Sector - Reduction Level,Emissions (MMTCO2e)
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_82,0.272722864034957
Stationary Combustion - Residential fuel oil - R1_73_R2_82,0.29488057955984803
Stationary Combustion - Residential natural gas - R1_73_R2_82,0.20952041179252362
Stationary Combustion - Residential propane - R1_73_R2_82,0.023280045754724844
Stationary Combustion - Commercial fuel - R1_73_R2_82,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_82,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_82,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_82,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_82,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_82,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_78,0.43218810012191
Mobile Combustion - Motorcycle - R1_73_R2_78,0.01539192694400367
Mobile Combustion - Trucks - R1_73_R2_78,0.7517249467487117
Mobile Combustion - Buses - R1_73_R2_78,0.008499370989596178
Electricity Consumption - Residential Electricity - R1_73_R2_78,0.2570900473284114
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_78,0.2952493173324881
Stationary Combustion - Residential fuel oil - R1_73_R2_78,0.319237223170603
Stationary Combustion - Residential natural gas - R1_73_R2_78,0.22682644804227053
Stationary Combustion - Residential propane - R1_73_R2_78,0.025202938671363397
Stationary Combustion - Commercial fuel - R1_73_R2_78,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_78,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_78,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_78,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_78,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_78,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_94,0.3095095297134559
Mobile Combustion - Motorcycle - R1_73_R2_94,0.011022858029822315
Mobile Combustion - Trucks - R1_73_R2_94,0.5383443798578369
Mobile Combustion - Buses - R1_73_R2_94,0.006086785631321324
Electricity Consumption - Residential Electricity - R1_73_R2_94,0.1841138606550745
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_94,0.2114414472078719
Stationary Combustion - Residential fuel oil - R1_73_R2_94,0.22862027617764535
Stationary Combustion - Residential natural gas - R1_73_R2_94,0.16244072254727432
Stationary Combustion - Residential propane - R1_73_R2_94,0.018048969171919366
Stationary Combustion - Commercial fuel - R1_73_R2_94,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_94,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_94,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_94,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_94,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_94,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_75,0.45853876982468444
Mobile Combustion - Motorcycle - R1_73_R2_75,0.016330378472114392
Mobile Combustion - Trucks - R1_73_R2_75,0.7975578972013583
Mobile Combustion - Buses - R1_73_R2_75,0.00901758080973009
Electricity Consumption - Residential Electricity - R1_73_R2_75,0.27276492342775494
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_75,0.3132507783602292
Stationary Combustion - Residential fuel oil - R1_73_R2_75,0.3387012357665689
Stationary Combustion - Residential natural gas - R1_73_R2_75,0.24065614120256212
Stationary Combustion - Residential propane - R1_73_R2_75,0.026739571244729123
Stationary Combustion - Commercial fuel - R1_73_R2_75,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_75,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_75,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_75,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_75,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_75,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_69,0.5042811148055278
Mobile Combustion - Motorcycle - R1_73_R2_69,0.0179594442237951
Mobile Combustion - Trucks - R1_73_R2_69,0.8771196941022594
Mobile Combustion - Buses - R1_73_R2_69,0.009917145512730046
Electricity Consumption - Residential Electricity - R1_73_R2_69,0.2999750701965354
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_69,0.3444996631050235
Stationary Combustion - Residential fuel oil - R1_73_R2_69,0.3724889758475132
Stationary Combustion - Residential natural gas - R1_73_R2_69,0.2646632196811278
Stationary Combustion - Residential propane - R1_73_R2_69,0.029407024409014205
Stationary Combustion - Commercial fuel - R1_73_R2_69,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_69,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_69,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_69,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_69,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_69,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_76,0.4470334928533216
Mobile Combustion - Motorcycle - R1_73_R2_76,0.015920630071906722
Mobile Combustion - Trucks - R1_73_R2_76,0.7775462316414152
Mobile Combustion - Buses - R1_73_R2_76,0.008791319102639852
Electricity Consumption - Residential Electricity - R1_73_R2_76,0.2659209307304553
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_76,0.30539094795176147
Stationary Combustion - Residential fuel oil - R1_73_R2_76,0.3302028234523231
Stationary Combustion - Residential natural gas - R1_73_R2_76,0.23461779561086116
Stationary Combustion - Residential propane - R1_73_R2_76,0.026068643956762352
Stationary Combustion - Commercial fuel - R1_73_R2_76,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_76,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_76,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_76,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_76,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_76,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_51,0.6387503452291616
Mobile Combustion - Motorcycle - R1_73_R2_51,0.0227484251566647
Mobile Combustion - Trucks - R1_73_R2_51,1.111008306609251
Mobile Combustion - Buses - R1_73_R2_51,0.01256160489449824
Electricity Consumption - Residential Electricity - R1_73_R2_51,0.37996501162267715
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_51,0.43636232307554074
Stationary Combustion - Residential fuel oil - R1_73_R2_51,0.4718151343192989
Stationary Combustion - Residential natural gas - R1_73_R2_51,0.3352370691216071
Stationary Combustion - Residential propane - R1_73_R2_51,0.037248563235734125
Stationary Combustion - Commercial fuel - R1_73_R2_51,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_51,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_51,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_51,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_51,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_51,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_68,0.5083615476831426
Mobile Combustion - Motorcycle - R1_73_R2_68,0.018104764570964396
Mobile Combustion - Trucks - R1_73_R2_68,0.8842169815721629
Mobile Combustion - Buses - R1_73_R2_68,0.009997390926278476
Electricity Consumption - Residential Electricity - R1_73_R2_68,0.3024023436020976
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_68,0.3472872109833592
Stationary Combustion - Residential fuel oil - R1_73_R2_68,0.3755030015942108
Stationary Combustion - Residential natural gas - R1_73_R2_68,0.2668047642906235
Stationary Combustion - Residential propane - R1_73_R2_68,0.029644973810069274
Stationary Combustion - Commercial fuel - R1_73_R2_68,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_68,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_68,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_68,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_68,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_68,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_63,0.5473577254850447
Mobile Combustion - Motorcycle - R1_73_R2_63,0.019493572637759724
Mobile Combustion - Trucks - R1_73_R2_63,0.9520448548367652
Mobile Combustion - Buses - R1_73_R2_63,0.010764286132835827
Electricity Consumption - Residential Electricity - R1_73_R2_63,0.32559948668375627
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_63,0.37392745135865
Stationary Combustion - Residential fuel oil - R1_73_R2_63,0.4043076621395492
Stationary Combustion - Residential natural gas - R1_73_R2_63,0.2872712336254692
Stationary Combustion - Residential propane - R1_73_R2_63,0.031919025958385465
Stationary Combustion - Commercial fuel - R1_73_R2_63,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_63,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_63,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_63,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_63,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_63,0.024333197434553644
Mobile Combustion - Automobile - R1_73_R2_93,0.32099330014868543
Mobile Combustion - Motorcycle - R1_73_R2_93,0.011431840497250049
Mobile Combustion - Trucks - R1_73_R2_93,0.5583186380950775
Mobile Combustion - Buses - R1_73_R2_93,0.006312624392871769
Electricity Consumption - Residential Electricity - R1_73_R2_93,0.1909450600422603
Electricity Consumption - Commercial&Industrial Electricity - R1_73_R2_93,0.21928658542534746
Stationary Combustion - Residential fuel oil - R1_73_R2_93,0.23710280261517858
Stationary Combustion - Residential natural gas - R1_73_R2_93,0.1684677808055216
Stationary Combustion - Residential propane - R1_73_R2_93,0.01871864231172462
Stationary Combustion - Commercial fuel - R1_73_R2_93,0.25156782539789635
Stationary Combustion - Industrial fuel - R1_73_R2_93,0.08894023237051751
Agriculture & Land management - Organic fertilizer - R1_73_R2_93,2.5890522030533504e-05
Agriculture & Land management - Synthetic fertilizer - R1_73_R2_93,0.007613984821769813
Agriculture & Land management - Manure fertilizer - R1_73_R2_93,2.274592421305979e-05
Wastewater treatment - Wastewater - R1_73_R2_93,0.024333197434553644
Mobile Combustion - Automobile - R1_70_R2_91,0.3666911905928373
Mobile Combustion - Motorcycle - R1_70_R2_91,0.013059323047123733
Mobile Combustion - Trucks - R1_70_R2_91,0.6378031131441788
Mobile Combustion - Buses - R1_70_R2_91,0.007211314857086794
Electricity Consumption - Residential Electricity - R1_70_R2_91,0.21812876272584086
Electricity Consumption - Commercial&Industrial Electricity - R1_70_R2_91,0.2505051010516796
Stationary Combustion - Residential fuel oil - R1_70_R2_91,0.2708577062000537
Stationary Combustion - Residential natural gas - R1_70_R2_91,0.19245152808951188
Stationary Combustion - Residential propane - R1_70_R2_91,0.021383503121056878
Stationary Combustion - Commercial fuel - R1_70_R2_91,0.2860154576522125
Stationary Combustion - Industrial fuel - R1_70_R2_91,0.10111897745632939
Agriculture & Land management - Organic fertilizer - R1_70_R2_91,2.9435757516706865e-05
Agriculture & Land management - Synthetic fertilizer - R1_70_R2_91,0.00865658138083068
Agriculture & Land management - Manure fertilizer - R1_70_R2_91,2.5860564296054206e-05
Wastewater treatment - Wastewater - R1_70_R2_91,0.02766518567856452
Mobile Combustion - Automobile - R1_70_R2_72,0.5032233771920589
Mobile Combustion - Motorcycle - R1_70_R2_72,0.017921774005508553
Mobile Combustion - Trucks - R1_70_R2_72,0.8752799216723041
Mobile Combustion - Buses - R1_70_R2_72,0.009896344143178254
Electricity Consumption - Residential Electricity - R1_70_R2_72,0.2993458677427171
Electricity Consumption - Commercial&Industrial Electricity - R1_70_R2_72,0.34377706961342686
Stationary Combustion - Residential fuel oil - R1_70_R2_72,0.3717076743297905
Stationary Combustion - Residential natural gas - R1_70_R2_72,0.2641080843922196
Stationary Combustion - Residential propane - R1_70_R2_72,0.029345342710246622
Stationary Combustion - Commercial fuel - R1_70_R2_72,0.2860154576522125
Stationary Combustion - Industrial fuel - R1_70_R2_72,0.10111897745632939
Agriculture & Land management - Organic fertilizer - R1_70_R2_72,2.9435757516706865e-05
Agriculture & Land management - Synthetic fertilizer - R1_70_R2_72,0.00865658138083068
Agriculture & Land management - Manure fertilizer - R1_70_R2_72,2.5860564296054206e-05
Wastewater treatment - Wastewater - R1_70_R2_72,0.02766518567856452
Mobile Combustion - Automobile - R1_70_R2_87,0.39508519783269835
Mobile Combustion - Motorcycle - R1_70_R2_87,0.014070545903468398
Mobile Combustion - Trucks - R1_70_R2_87,0.6871901360037771
Mobile Combustion - Buses - R1_70_R2_87,0.007769708763223462
Electricity Consumption - Residential Electricity - R1_70_R2_87,0.23501913213462383
Electricity Consumption - Commercial&Industrial Electricity - R1_70_R2_87,0.26990246819699887
Stationary Combustion - Residential fuel oil - R1_70_R2_87,0.29183103707932223
Stationary Combustion - Residential natural gas - R1_70_R2_87,0.20735363160899217
Stationary Combustion - Residential propane - R1_70_R2_87,0.023039292400999126
Stationary Combustion - Commercial fuel - R1_70_R2_87,0.2860154576522125
Stationary Combustion - Industrial fuel - R1_70_R2_87,0.10111897745632939
Agriculture & Land management - Organic fertilizer - R1_70_R2_87,2.9435757516706865e-05
Agriculture & Land management - Synthetic fertilizer - R1_70_R2_87,0.00865658138083068
Agriculture & Land management - Manure fertilizer - R1_70_R2_87,2.5860564296054206e-05
Wastewater treatment - Wastewater - R1_70_R2_87,0.02766518567856452
Mobile Combustion - Automobile - R1_70_R2_52,0.6519149396537394
Mobile Combustion - Motorcycle - R1_70_R2_52,0.023217268411658033
Mobile Combustion - Trucks - R1_70_R2_52,1.1339061005096216
Mobile Combustion - Buses - R1_70_R2_52,0.012820498584330271
Electricity Consumption - Residential Electricity - R1_70_R2_52,0.38779606065600164
Electricity Consumption - Commercial&Industrial Electricity - R1_70_R2_52,0.44535571626642056
Stationary Combustion - Residential fuel oil - R1_70_R2_52,0.48153920716416426
Stationary Combustion - Residential natural gas - R1_70_R2_52,0.3421462787745378
Stationary Combustion - Residential propane - R1_70_R2_52,0.03801625319717086
Stationary Combustion - Commercial fuel - R1_70_R2_52,0.2860154576522125
Stationary Combustion - Industrial fuel - R1_70_R2_52,0.10111897745632939
Agriculture & Land management - Organic fertilizer - R1_70_R2_52,2.9435757516706865e-05
Agriculture & Land management - Synthetic fertilizer - R1_70_R2_52,0.00865658138083068
Agriculture & Land management - Manure fertilizer - R1_70_R2_52,2.5860564296054206e-05
Wastewater treatment - Wastewater - R1_70_R2_52,0.02766518567856452
